,tiempo_maximo,intensidad_maxima,intensidad_minima,tiempo_valle,intensidad_valle,sparks_amplitud,TTP,sparks_tiempo_pico50,sp_tau,TTP50,fullWidth,(ΔF/F0)/ΔTmax,fullDuration,width,high,flag
12,1.0,6.666666666666668,5.833333333333332,2.0,5.75,0.14285714285714296,1.0,0.5166790380218171,6.760405088083688,0.5166790380218171,3.0,0.14285714285714296,2.0,10.0,12.0,1.0
13,8.0,5.94,5.16,12.0,5.24,0.15116279069767447,1.0,7.517582058832447,45.109598680764535,0.5175820588324473,29.0,0.15116279069767447,5.0,14.0,50.0,2.0
0,5.0,6.599999999999999,5.95,11.0,5.900000000000001,0.10924369747899136,1.0,4.512954003351439,85.2658449307688,0.5129540033514388,5.0,0.10924369747899136,7.0,14.0,20.0,1.0
1,16.0,6.682926829268293,5.878048780487805,5.0,6.024390243902439,0.13692946058091285,1.0,15.516030401016225,,0.5160304010162271,31.0,0.13692946058091285,-10.0,18.0,41.0,1.0
2,2.0,6.461538461538463,6.0,7.0,5.538461538461537,0.0769230769230771,1.0,1.5092613775015102,64.83038902782528,0.5092613775015102,4.0,0.0769230769230771,6.0,10.0,13.0,1.0
3,3.0,6.375,5.875,7.0,5.9375,0.0851063829787234,1.0,2.5102069171242567,61.42086210554592,0.5102069171242571,3.0,0.0851063829787234,5.0,11.0,16.0,1.0
4,9.0,7.375,5.8125,15.0,5.75,0.26881720430107525,1.0,8.529690615569711,41.402545116597686,0.5296906155697112,6.0,0.26881720430107525,7.0,17.0,16.0,1.0
5,1.0,6.769230769230768,5.6923076923076925,3.0,5.6923076923076925,0.18918918918918914,1.0,0.5216319247231531,11.542564391317637,0.5216319247231531,7.0,0.18918918918918914,3.0,12.0,13.0,1.0
6,1.0,6.416666666666668,6.25,6.0,5.75,0.026666666666666717,1.0,0.5032895686097718,97.42132703679056,0.5032895686097718,-3.0,0.026666666666666717,6.0,11.0,12.0,1.0
7,12.0,6.625,5.8125,13.0,5.9375,0.13978494623655913,11.0,14.81020989452828,9.127235278925683,13.81020989452828,9.0,0.01270772238514174,12.0,15.0,16.0,1.0
8,3.0,6.545454545454546,5.909090909090909,4.0,5.8181818181818175,0.10769230769230774,1.0,2.512779287443832,8.490187015703738,0.5127792874438319,6.0,0.10769230769230774,2.0,8.0,11.0,2.0
9,11.0,6.5625,5.6875,4.0,6.25,0.15384615384615385,3.0,9.363763010026425,,1.3637630100264246,6.0,0.05128205128205129,-4.0,14.0,16.0,1.0
10,12.0,6.400000000000001,5.95,13.0,5.95,0.07563025210084051,2.0,11.049244221909163,13.716147196154125,1.0492442219091629,-6.0,0.037815126050420256,3.0,17.0,20.0,1.0
11,4.0,6.583333333333332,5.916666666666668,7.0,5.666666666666668,0.11267605633802805,3.0,3.1594712058859926,23.694387266326327,2.1594712058859926,2.0,0.03755868544600936,6.0,15.0,12.0,1.0
12,23.0,6.5,5.826086956521738,27.0,5.956521739130435,0.11567164179104475,2.0,21.901203621248207,70.21101537500239,0.9012036212482072,41.0,0.057835820895522375,6.0,30.0,46.0,1.0
13,,,,,,,,,,,,,,26.0,45.0,2.0
14,,,,,,,,,,,,,,24.0,43.0,1.0
0,4.0,6.777777777777778,6.111111111111112,5.0,6.5555555555555545,0.10909090909090914,4.0,2.7007272664642445,29.997222016431127,2.7007272664642445,2.0,0.027272727272727285,5.0,8.0,9.0,2.0
1,,,,,,,,,,,,,,15.0,20.0,1.0
0,3.0,19.615384615384613,15.692307692307693,12.0,16.846153846153847,0.25000000000000017,2.0,1.9918948914258257,154.15003403608856,0.9918948914258257,11.0,0.12500000000000008,11.0,14.0,13.0,1.0
1,9.0,6.117647058823528,5.5882352941176485,10.0,5.352941176470588,0.09473684210526297,1.0,8.511310390749507,7.488875689418591,0.5113103907495073,2.0,0.09473684210526297,2.0,16.0,17.0,1.0
2,6.0,6.066666666666666,5.666666666666668,7.0,5.7333333333333325,0.07058823529411755,1.0,5.508524379006908,17.69529089979117,0.5085243790069081,7.0,0.07058823529411755,2.0,15.0,15.0,1.0
3,7.0,6.3,5.599999999999999,1.0,5.900000000000001,0.12500000000000022,1.0,6.514714376977844,,0.5147143769778442,-7.0,0.12500000000000022,-5.0,9.0,10.0,1.0
4,10.0,18.32,15.52,17.0,14.04,0.18041237113402053,8.0,8.058647222649835,39.404282493137295,6.058647222649835,13.0,0.02255154639175257,15.0,21.0,25.0,1.0
0,5.0,6.083333333333332,4.75,13.0,4.583333333333333,0.28070175438596484,2.0,4.302101732793966,46.05817818650707,1.3021017327939672,4.0,0.14035087719298242,10.0,16.0,12.0,1.0
0,,,,,,,,,,,,,,16.0,32.0,2.0
1,,,,,,,,,,,,,,11.0,51.0,2.0
2,6.0,6.2578125,5.890625,7.0,5.890625,0.0623342175066313,1.0,5.507557421099242,16.537514450291294,0.507557421099242,101.0,0.0623342175066313,2.0,15.0,128.0,2.0
3,23.0,94.26751592356688,5.503184713375796,25.0,38.73248407643312,16.12962962962963,18.0,27.33297605104105,2.248560296959785,22.33297605104105,7.0,0.8960905349794239,20.0,31.0,157.0,2.0
4,16.0,6.26605504587156,5.559633027522937,17.0,5.963302752293577,0.12706270627062707,1.0,15.514942954056362,20.192842990920862,0.5149429540563624,60.0,0.12706270627062707,2.0,21.0,109.0,2.0
5,10.0,6.8,5.066666666666666,11.0,5.866666666666666,0.34210526315789475,5.0,7.396475568124191,6.773415752844964,2.39647556812419,2.0,0.06842105263157895,6.0,14.0,15.0,2.0
6,4.0,56.518518518518505,48.444444444444436,7.0,48.7037037037037,0.16666666666666674,3.0,2.9873228697713383,20.31716126824318,1.9873228697713377,7.0,0.05555555555555558,6.0,8.0,27.0,2.0
7,14.0,7.783333333333334,6.2,16.0,6.833333333333332,0.2553763440860216,1.0,13.528368362356545,15.364275687195024,0.5283683623565487,37.0,0.2553763440860216,3.0,19.0,60.0,2.0
0,1.0,13.941176470588234,12.470588235294118,9.0,11.529411764705882,0.11792452830188695,1.0,0.5139270245842867,74.0928525451017,0.5139270245842867,-10.0,0.11792452830188695,9.0,14.0,17.0,2.0
1,1.0,16.05263157894737,14.36842105263158,8.0,12.68421052631579,0.1172161172161172,1.0,0.5138479111648064,40.191329425888576,0.5138479111648064,3.0,0.1172161172161172,8.0,10.0,19.0,2.0
2,19.0,5.458333333333332,5.041666666666667,4.0,5.041666666666667,0.08264462809917343,15.0,14.776427680066007,,10.776427680066003,18.0,0.005509641873278228,0.0,25.0,24.0,2.0
3,7.0,5.545454545454546,4.909090909090909,8.0,5.181818181818182,0.1296296296296297,6.0,4.566850302888045,14.744348550226395,3.5668503028880445,2.0,0.02160493827160495,7.0,11.0,11.0,2.0
4,3.0,5.333333333333333,5.083333333333333,5.0,5.0,0.04918032786885247,1.0,2.506000576154891,30.989244326450674,0.5060005761548911,1.0,0.04918032786885247,3.0,8.0,12.0,2.0
5,6.0,5.727272727272728,5.090909090909091,0.0,5.090909090909091,0.12500000000000006,6.0,3.932144465695818,,3.932144465695818,-1.0,0.020833333333333343,0.0,14.0,11.0,2.0
6,19.0,13.0,10.909090909090908,21.0,11.545454545454545,0.1916666666666668,9.0,11.708002893034134,16.85522838184528,1.708002893034136,13.0,0.021296296296296303,11.0,24.0,22.0,2.0
7,,,,,,,,,,,,,,5.0,8.0,2.0
8,7.0,13.5,11.428571428571427,5.0,12.357142857142856,0.18125,6.0,4.0730505326118305,,3.073050532611832,6.0,0.030208333333333327,4.0,9.0,14.0,2.0
9,5.0,13.863636363636365,12.045454545454545,9.0,10.772727272727273,0.15094339622641526,2.0,3.9573167116625423,16.30507098806317,0.9573167116625418,15.0,0.07547169811320763,6.0,13.0,22.0,2.0
10,1.0,12.8125,12.0625,7.0,11.3125,0.062176165803108814,1.0,0.5075388309721587,107.10506391638741,0.5075388309721587,2.0,0.062176165803108814,7.0,10.0,16.0,2.0
11,5.0,5.8,5.2,10.0,5.0,0.11538461538461532,5.0,4.3867075965569935,45.05878942950854,4.3867075965569935,3.0,0.02307692307692306,10.0,13.0,10.0,2.0
12,4.0,5.7,5.2,7.0,5.1,0.09615384615384616,3.0,3.1130036846021265,29.96911035868679,2.1130036846021265,7.0,0.03205128205128205,6.0,11.0,10.0,2.0
13,2.0,5.611111111111112,5.111111111111111,11.0,5.0555555555555545,0.09782608695652174,2.0,1.3566578544396988,276.3471129347545,1.3566578544396988,1.0,0.04891304347826087,11.0,14.0,18.0,2.0
14,4.0,14.545454545454545,11.636363636363635,10.0,11.454545454545455,0.2500000000000001,2.0,2.7599177361265705,40.121154581455826,0.7599177361265709,8.0,0.12500000000000006,8.0,12.0,11.0,2.0
15,6.0,12.769230769230768,11.230769230769232,8.0,11.230769230769232,0.13698630136986284,5.0,3.6423853712592247,15.578609014205721,2.6423853712592247,2.0,0.02739726027397257,7.0,10.0,13.0,2.0
16,10.0,16.53846153846154,11.846153846153848,11.0,13.192307692307693,0.3961038961038962,5.0,7.457128212160923,4.423706863189182,2.4571282121609217,17.0,0.07922077922077922,6.0,18.0,26.0,2.0
17,16.0,5.25,4.916666666666667,2.0,5.083333333333333,0.06779661016949146,16.0,30.048786207929343,,30.048786207929343,8.0,0.004237288135593216,2.0,19.0,12.0,2.0
18,1.0,5.666666666666668,5.4444444444444455,8.0,5.0,0.04081632653061209,1.0,0.5050003333955891,80.74888774764561,0.5050003333955891,6.0,0.04081632653061209,8.0,11.0,9.0,2.0
19,3.0,5.7142857142857135,5.142857142857143,0.0,5.142857142857143,0.11111111111111104,3.0,2.2231939429995364,,2.2231939429995364,2.0,0.03703703703703701,0.0,8.0,7.0,2.0
20,2.0,14.354838709677418,12.870967741935482,9.0,11.290322580645164,0.1152882205513785,2.0,0.8047712524536155,46.311392030396306,0.8047712524536155,2.0,0.05764411027568925,9.0,19.0,31.0,2.0
21,18.0,5.578947368421051,5.0,3.0,5.421052631578949,0.11578947368421046,14.0,20.96946799067947,,16.969467990679473,7.0,0.008270676691729317,-1.0,20.0,19.0,2.0
22,34.0,5.333333333333333,5.041666666666667,36.0,5.083333333333333,0.057851239669421364,32.0,-43.818284982064114,41.65866543749585,-45.818284982064114,-18.0,0.0018078512396694176,34.0,38.0,48.0,2.0
23,6.0,15.470588235294118,12.176470588235295,14.0,10.058823529411764,0.27053140096618344,2.0,5.051684404562342,25.11717358335961,1.0516844045623417,12.0,0.13526570048309172,10.0,20.0,17.0,2.0
24,6.0,5.727272727272728,5.0,7.0,4.909090909090909,0.1454545454545455,3.0,4.7620757469262465,6.487159194630896,1.7620757469262456,1.0,0.0484848484848485,4.0,9.0,11.0,2.0
25,5.0,15.5,12.083333333333336,6.0,12.5,0.2827586206896551,1.0,4.531046527222902,4.648754527913528,0.5310465272229008,5.0,0.2827586206896551,2.0,11.0,12.0,2.0
26,18.0,5.416666666666668,4.875,9.0,5.083333333333333,0.11111111111111116,4.0,16.12876651680701,,2.1287665168070085,-10.0,0.027777777777777797,-5.0,23.0,24.0,2.0
27,10.0,13.388888888888893,10.888888888888893,11.0,11.944444444444445,0.22959183673469385,7.0,7.233888539567378,8.75971959279294,4.233888539567378,8.0,0.032798833819241965,8.0,14.0,18.0,2.0
28,2.0,13.692307692307693,11.769230769230768,3.0,9.923076923076923,0.16339869281045755,2.0,1.2294839087574403,3.1058683755970176,1.2294839087574403,8.0,0.08169934640522877,3.0,10.0,13.0,2.0
29,8.0,5.599999999999999,4.9,0.0,5.2,0.14285714285714252,5.0,6.13877648945237,,3.13877648945237,4.0,0.028571428571428505,-3.0,10.0,10.0,2.0
30,5.0,5.526315789473684,5.105263157894737,12.0,5.0,0.08247422680412361,4.0,3.314863170450188,105.06174077113907,2.314863170450188,11.0,0.020618556701030903,11.0,16.0,19.0,2.0
31,22.0,5.46875,5.03125,8.0,5.21875,0.08695652173913042,19.0,3.2865988828807677,,0.2865988828807673,6.0,0.004576659038901603,5.0,25.0,32.0,2.0
32,15.0,5.230769230769232,5.0,8.0,5.128205128205129,0.04615384615384617,14.0,25.866757774136484,,24.866757774136484,-6.0,0.003296703296703298,7.0,19.0,39.0,2.0
33,18.0,5.454545454545454,4.954545454545454,7.0,5.090909090909091,0.10091743119266056,9.0,12.724611290738633,,3.7246112907386326,14.0,0.011213047910295615,-2.0,21.0,22.0,2.0
34,5.0,17.636363636363637,13.454545454545455,6.0,12.818181818181818,0.3108108108108108,3.0,3.469324931723776,3.1338308544276576,1.4693249317237758,5.0,0.1036036036036036,4.0,10.0,11.0,2.0
35,17.0,12.9375,11.6875,20.0,11.6875,0.106951871657754,2.0,16.35872495695959,28.502471603816236,1.3587249569595912,27.0,0.053475935828877004,5.0,23.0,32.0,2.0
36,7.0,14.409090909090908,11.954545454545455,11.0,12.636363636363635,0.2053231939163497,5.0,4.367606270790069,50.17252070461635,2.3676062707900685,6.0,0.041064638783269936,9.0,16.0,22.0,2.0
37,9.0,19.4,13.4,11.0,13.6,0.4477611940298506,2.0,8.017904237831031,5.630578742322699,1.017904237831031,8.0,0.2238805970149253,4.0,20.0,10.0,2.0
38,14.0,5.3125,4.9375,3.0,5.125,0.0759493670886076,14.0,21.877543244821855,,21.877543244821855,0.0,0.0054249547920434,3.0,18.0,16.0,2.0
39,10.0,5.666666666666668,5.0,1.0,5.111111111111111,0.1333333333333334,3.0,9.288672176643956,,2.288672176643958,6.0,0.04444444444444446,-6.0,18.0,18.0,2.0
40,6.0,5.642857142857142,5.0,7.0,5.214285714285714,0.12857142857142864,4.0,4.445337088274958,12.660084983430204,2.4453370882749583,4.0,0.03214285714285716,5.0,10.0,14.0,2.0
41,7.0,5.5555555555555545,5.0,6.0,5.111111111111111,0.1111111111111109,6.0,4.9926051088433026,,3.992605108843304,5.0,0.018518518518518483,5.0,11.0,9.0,2.0
42,14.0,5.48,5.12,16.0,5.08,0.07031250000000007,7.0,10.911005912309973,26.38736890275436,3.9110059123099727,-1.0,0.010044642857142865,9.0,19.0,25.0,2.0
43,,,,,,,,,,,,,,12.0,11.0,2.0
44,9.0,14.53125,12.4375,14.0,12.34375,0.16834170854271358,5.0,6.350785885175051,35.35962396262517,2.3507858851750507,3.0,0.03366834170854272,10.0,18.0,32.0,2.0
45,21.0,5.647058823529411,5.0,1.0,5.176470588235294,0.12941176470588242,12.0,22.055129635585885,,13.055129635585892,0.0,0.0107843137254902,-8.0,33.0,17.0,2.0
46,,,,,,,,,,,,,,12.0,14.0,2.0
47,1.0,5.400000000000001,5.1,0.0,5.1,0.058823529411765024,1.0,0.5071438293305598,,0.5071438293305598,7.0,0.058823529411765024,0.0,7.0,10.0,2.0
48,3.0,5.777777777777778,5.111111111111111,0.0,5.111111111111111,0.13043478260869573,3.0,1.525524751279285,,1.525524751279285,7.0,0.04347826086956525,0.0,12.0,9.0,2.0
49,4.0,5.2,5.0,5.0,4.8,0.040000000000000036,4.0,1.049022749481313,12.493330486502527,1.049022749481313,0.0,0.010000000000000007,5.0,7.0,5.0,2.0
0,6.0,7.900000000000001,4.7,7.0,5.8,0.6808510638297874,4.0,4.864479795916191,3.2361952446588087,2.864479795916192,2.0,0.17021276595744686,5.0,10.0,10.0,2.0
1,9.0,7.2142857142857135,5.071428571428571,10.0,5.285714285714286,0.42253521126760574,1.0,8.543828939026406,3.2148611598128154,0.5438289390264046,6.0,0.42253521126760574,2.0,14.0,14.0,1.0
2,7.0,7.272727272727272,5.454545454545454,8.0,6.727272727272728,0.33333333333333337,2.0,6.047782579398633,12.826837196241234,1.0477825793986328,7.0,0.16666666666666669,3.0,10.0,11.0,2.0
3,5.0,5.333333333333333,4.916666666666667,6.0,4.916666666666667,0.08474576271186428,2.0,4.353664138655603,12.293221944196205,1.3536641386556028,-3.0,0.04237288135593214,3.0,10.0,12.0,2.0
4,8.0,6.2666666666666675,4.977777777777779,17.0,5.688888888888888,0.2589285714285714,3.0,6.451027804486259,76.28883697434688,1.4510278044862597,30.0,0.0863095238095238,12.0,20.0,45.0,1.0
5,1.0,6.454545454545454,5.636363636363638,10.0,4.818181818181818,0.14516129032258052,1.0,0.516930231945077,42.967112816741526,0.516930231945077,4.0,0.14516129032258052,10.0,13.0,11.0,2.0
0,14.0,6.117647058823528,5.8235294117647065,15.0,5.647058823529411,0.05050505050505048,1.0,13.50615825824651,12.493330486502535,0.5061582582465096,14.0,0.05050505050505048,2.0,24.0,34.0,1.0
1,10.0,20.076923076923077,15.769230769230768,11.0,17.846153846153847,0.27317073170731715,8.0,5.385810180136287,8.490187015703777,3.3858101801362874,7.0,0.034146341463414644,9.0,15.0,13.0,1.0
2,8.0,6.7,5.7,9.0,6.099999999999999,0.17543859649122806,5.0,6.127370646932597,10.658849583753812,3.127370646932598,3.0,0.03508771929824561,6.0,11.0,10.0,1.0
3,6.0,6.045454545454546,5.8181818181818175,7.0,5.636363636363638,0.0390625000000002,1.0,5.5047895650198795,14.271939291940221,0.5047895650198804,-1.0,0.0390625000000002,2.0,15.0,22.0,1.0
4,18.0,6.290322580645161,5.419354838709676,19.0,5.870967741935483,0.16071428571428575,13.0,12.84110700185128,14.494251050112274,7.841107001851281,22.0,0.012362637362637366,14.0,21.0,31.0,1.0
5,8.0,6.333333333333332,5.777777777777778,10.0,5.777777777777778,0.09615384615384613,1.0,7.511471915651582,21.78470089083628,0.5114719156515823,3.0,0.09615384615384613,3.0,12.0,9.0,1.0
6,13.0,5.897435897435898,5.628205128205129,7.0,5.628205128205129,0.04783599088838268,6.0,10.301064734812783,,3.301064734812781,6.0,0.00797266514806378,0.0,21.0,78.0,1.0
0,7.0,5.875,5.125,2.0,5.5,0.14634146341463414,1.0,6.517058689984117,,0.5170586899841174,1.0,0.14634146341463414,-4.0,10.0,8.0,2.0
1,5.0,16.857142857142858,14.333333333333336,16.0,13.666666666666664,0.1760797342192691,4.0,2.8959028369749413,70.38032570156844,1.8959028369749409,14.0,0.044019933554817266,15.0,18.0,21.0,1.0
2,8.0,6.3125,5.5,9.0,5.625,0.14772727272727273,7.0,7.952825459516952,8.672211073436653,6.952825459516952,5.0,0.021103896103896104,8.0,11.0,16.0,2.0
3,11.0,6.2857142857142865,5.214285714285714,12.0,5.5,0.20547945205479445,9.0,5.701397903907592,7.488875689418617,3.701397903907592,2.0,0.02283105022831049,10.0,16.0,14.0,1.0
4,2.0,6.0,5.526315789473684,4.0,5.947368421052633,0.08571428571428574,1.0,1.5102768667888111,226.99853156361957,0.5102768667888111,4.0,0.08571428571428574,3.0,9.0,19.0,2.0
5,11.0,17.153846153846153,13.923076923076925,7.0,14.0,0.2320441988950274,7.0,8.932111272933671,,4.932111272933671,2.0,0.0331491712707182,3.0,14.0,13.0,1.0
6,11.0,5.9444444444444455,5.277777777777779,10.0,5.5555555555555545,0.12631578947368444,10.0,5.634431437231081,,4.634431437231081,4.0,0.012631578947368443,9.0,16.0,18.0,1.0
0,12.0,19.363636363636363,13.090909090909092,13.0,18.454545454545453,0.4791666666666666,8.0,8.8155646122076,20.795992972198214,4.815564612207599,7.0,0.05989583333333332,9.0,15.0,11.0,2.0
1,7.0,8.2,6.3,9.0,6.400000000000001,0.3015873015873015,5.0,4.169261117029221,8.069847307554411,2.16926111702922,3.0,0.0603174603174603,7.0,14.0,20.0,1.0
2,20.0,8.0,5.866666666666666,6.0,7.2,0.36363636363636376,6.0,17.6755391467519,,3.6755391467518974,3.0,0.06060606060606062,-8.0,22.0,15.0,2.0
3,4.0,21.181818181818183,17.727272727272727,6.0,16.272727272727273,0.19487179487179504,2.0,3.2829818596183507,7.585738346487203,1.2829818596183509,3.0,0.0974358974358975,4.0,8.0,11.0,2.0
4,6.0,6.066666666666666,5.599999999999999,9.0,5.400000000000001,0.08333333333333354,3.0,4.12937243451392,31.712858700711646,1.12937243451392,4.0,0.027777777777777846,6.0,15.0,15.0,2.0
5,7.0,9.75,6.666666666666668,13.0,5.916666666666668,0.4624999999999999,6.0,4.5607455129467045,20.486426758826408,3.5607455129467045,5.0,0.07708333333333332,12.0,17.0,12.0,1.0
6,,,,,,,,,,,,,,7.0,8.0,2.0
7,12.0,19.5,14.357142857142856,11.0,16.142857142857142,0.35820895522388074,10.0,7.736500045192792,,5.736500045192792,7.0,0.03582089552238808,9.0,14.0,14.0,2.0
8,4.0,23.375,16.125,6.0,17.5,0.4496124031007752,3.0,2.643120363773897,6.909269682473796,1.643120363773897,6.0,0.14987080103359174,5.0,8.0,8.0,2.0
9,11.0,9.0,6.689655172413793,12.0,7.758620689655173,0.3453608247422681,10.0,9.417412568245533,6.7376362047900225,8.417412568245531,8.0,0.03453608247422681,11.0,13.0,29.0,2.0
10,7.0,7.8,5.8,8.0,6.400000000000001,0.3448275862068966,1.0,6.536898575409109,5.054953835468571,0.5368985754091087,4.0,0.3448275862068966,2.0,11.0,10.0,2.0
11,4.0,16.0,5.857142857142858,5.0,14.714285714285715,1.7317073170731707,3.0,2.593836415772451,11.937464437172265,1.5938364157724512,2.0,0.5772357723577236,4.0,8.0,7.0,2.0
12,5.0,6.2857142857142865,5.5,6.0,5.7857142857142865,0.14285714285714282,3.0,3.637082574610989,12.064522057243714,1.6370825746109885,7.0,0.04761904761904761,4.0,15.0,14.0,2.0
13,17.0,19.69230769230769,13.307692307692307,21.0,16.384615384615387,0.4797687861271676,14.0,9.741294564402986,23.4941462297038,6.7412945644029865,3.0,0.0342691990090834,18.0,28.0,13.0,1.0
14,4.0,22.875,17.375,5.0,19.5,0.31654676258992803,1.0,3.534268739070287,6.264480911748568,0.5342687390702872,5.0,0.31654676258992803,2.0,6.0,8.0,2.0
0,14.0,5.538461538461537,4.615384615384615,15.0,4.769230769230768,0.19999999999999987,1.0,13.522758698863225,6.687543663435241,0.5227586988632247,3.0,0.19999999999999987,2.0,19.0,13.0,1.0
1,2.0,35.57142857142857,33.142857142857146,6.0,26.57142857142857,0.07327586206896536,1.0,1.5088375994110206,14.933539307376785,0.5088375994110206,4.0,0.07327586206896536,5.0,9.0,7.0,1.0
2,1.0,5.8,5.1,2.0,4.8,0.13725490196078435,1.0,0.5160661029544878,5.284239238171762,0.5160661029544878,-2.0,0.13725490196078435,2.0,10.0,10.0,1.0
3,10.0,5.25,4.5,12.0,4.5625,0.16666666666666666,4.0,7.271655781144638,14.24934205691701,1.2716557811446378,10.0,0.04166666666666666,6.0,14.0,16.0,1.0
4,12.0,33.769230769230774,5.9230769230769225,15.0,27.76923076923077,4.7012987012986995,10.0,7.500365862923207,15.363184202273269,5.500365862923207,8.0,0.4701298701298701,13.0,16.0,13.0,1.0
5,8.0,33.0,28.88888888888889,9.0,31.11111111111111,0.1423076923076923,5.0,5.750657394001268,16.965676641717018,2.750657394001266,6.0,0.02846153846153846,6.0,10.0,9.0,1.0
6,11.0,34.78947368421053,30.947368421052627,12.0,29.157894736842106,0.12414965986394567,3.0,9.058168029306772,5.662861973231071,1.058168029306774,11.0,0.04138321995464856,4.0,13.0,19.0,1.0
0,15.0,15.0,11.75,20.0,10.916666666666664,0.2765957446808511,2.0,13.835852425763555,18.773694432503,0.8358524257635569,7.0,0.13829787234042554,7.0,25.0,12.0,1.0
1,8.0,15.705882352941178,13.470588235294118,13.0,12.235294117647056,0.1659388646288209,2.0,7.043107562971988,27.02373655087037,1.043107562971988,6.0,0.08296943231441045,7.0,22.0,17.0,2.0
2,15.0,13.4,11.533333333333333,16.0,12.4,0.161849710982659,2.0,13.726299765982802,12.893537461676187,0.7262997659827999,3.0,0.0809248554913295,3.0,17.0,15.0,2.0
3,2.0,5.6923076923076925,5.0,6.0,5.153846153846153,0.1384615384615385,1.0,1.5161983827862815,50.31574447264792,0.5161983827862815,3.0,0.1384615384615385,5.0,8.0,13.0,2.0
4,10.0,14.916666666666664,12.916666666666664,12.0,13.666666666666664,0.15483870967741936,5.0,8.126131536580775,22.852081965455127,3.126131536580776,21.0,0.030967741935483867,7.0,16.0,24.0,2.0
5,9.0,5.5,5.0,0.0,5.2,0.1,1.0,8.511909265826588,,0.5119092658265885,7.0,0.1,-8.0,12.0,10.0,2.0
6,19.0,5.230769230769232,4.9230769230769225,22.0,4.961538461538462,0.062499999999999965,5.0,14.130839222981956,63.08056031126238,0.13083922298195816,-6.0,0.012499999999999992,8.0,24.0,26.0,2.0
7,8.0,17.2,12.800000000000002,10.0,12.4,0.3437499999999997,7.0,5.054366092278159,6.1122282510610155,4.054366092278158,5.0,0.049107142857142815,9.0,13.0,15.0,2.0
8,,,,,,,,,,,,,,7.0,7.0,2.0
9,5.0,15.1,12.15,13.0,13.35,0.2427983539094649,3.0,3.2167768887984427,129.46119613327951,1.2167768887984427,5.0,0.08093278463648831,11.0,15.0,20.0,2.0
10,3.0,13.727272727272727,7.272727272727272,9.0,12.0,0.8875,3.0,1.1974170198955925,69.42980139014881,1.1974170198955925,5.0,0.2958333333333333,9.0,11.0,11.0,2.0
11,6.0,15.266666666666667,13.533333333333333,7.0,12.6,0.1280788177339902,3.0,4.0244939552322645,5.209011902236122,1.0244939552322645,3.0,0.042692939244663414,4.0,11.0,15.0,2.0
12,23.0,14.470588235294118,12.176470588235295,24.0,11.294117647058822,0.1884057971014492,5.0,20.941803631821397,4.034923653777202,2.9418036318214007,7.0,0.037681159420289836,6.0,29.0,17.0,2.0
13,1.0,5.375,4.875,2.0,4.875,0.10256410256410256,1.0,0.5121999637850126,10.241864753373509,0.5121999637850126,-1.0,0.10256410256410256,2.0,7.0,8.0,2.0
14,8.0,16.1,12.199999999999998,9.0,14.0,0.3196721311475414,4.0,5.6759970953455285,7.155023628075592,1.6759970953455283,4.0,0.07991803278688535,5.0,10.0,10.0,2.0
0,4.0,20.555555555555557,18.666666666666668,6.0,18.444444444444443,0.1011904761904762,3.0,1.8854589744464736,18.455626405179782,0.8854589744464738,5.0,0.03373015873015873,5.0,8.0,9.0,1.0
1,10.0,21.25,17.3,11.0,20.4,0.2283236994219653,9.0,4.773510912702383,24.49659826160177,3.7735109127023834,4.0,0.025369299935773918,10.0,13.0,20.0,1.0
2,3.0,22.454545454545453,20.09090909090909,7.0,18.727272727272727,0.1176470588235294,1.0,2.5138960436890887,41.40327582593314,0.5138960436890887,5.0,0.1176470588235294,5.0,11.0,11.0,1.0
3,5.0,22.899999999999995,17.6,6.0,17.9,0.3011363636363633,4.0,3.1637361729616917,4.059492714761748,2.1637361729616917,8.0,0.07528409090909081,5.0,15.0,10.0,1.0
4,5.0,25.09090909090909,21.72727272727273,8.0,20.181818181818183,0.15481171548117134,1.0,4.517976653943361,18.835472945864755,0.5179766539433608,4.0,0.15481171548117134,4.0,11.0,11.0,1.0
5,12.0,19.777777777777782,16.333333333333332,13.0,18.88888888888889,0.21088435374149672,4.0,10.559223905703382,21.74616804228065,2.559223905703382,7.0,0.05272108843537418,5.0,14.0,18.0,1.0
6,7.0,24.26315789473684,21.78947368421053,8.0,22.52631578947368,0.1135265700483088,2.0,5.982587356727432,13.463507968109932,0.9825873567274312,15.0,0.0567632850241544,3.0,14.0,19.0,1.0
7,8.0,23.5,18.6,10.0,16.5,0.26344086021505364,1.0,7.529163500730622,5.6554681947848975,0.5291635007306228,8.0,0.26344086021505364,3.0,13.0,10.0,1.0
8,4.0,22.66666666666667,20.11111111111111,11.0,19.11111111111111,0.12707182320441998,1.0,3.51494396338536,86.69450403326428,0.5149439633853596,7.0,0.12707182320441998,8.0,14.0,18.0,1.0
9,7.0,6.8,6.3,3.0,6.2,0.07936507936507936,6.0,7.472585699307183,,6.472585699307183,4.0,0.013227513227513229,2.0,12.0,10.0,1.0
10,14.0,22.470588235294123,17.588235294117652,15.0,20.47058823529412,0.277591973244147,3.0,12.460117640890735,10.727527065053431,1.4601176408907346,10.0,0.092530657748049,4.0,16.0,17.0,1.0
11,9.0,23.75,19.0625,10.0,21.75,0.2459016393442623,8.0,5.6348498836175525,11.367670214228644,4.6348498836175525,10.0,0.030737704918032783,9.0,11.0,16.0,1.0
