tiempo_maximo,intensidad_maxima,intensidad_minima,tiempo_valle,intensidad_valle,sparks_amplitud,TTP,sparks_tiempo_pico50,TTP50,fullWidth,(ΔF/F0)/ΔTmax,fullDuration,width,high,flag
3.0,29.5,23.72727272727273,11.0,24.09090909090909,0.243295019157088,1.0,2.527167025209345,0.5271670252093452,9.0,0.243295019157088,9.0,13.0,22.0,1.0
8.0,5.071428571428571,4.642857142857143,9.0,4.714285714285714,0.0923076923076921,6.0,4.776108734143016,2.7761087341430155,-9.0,0.0153846153846153,7.0,14.0,14.0,1.0
10.0,5.083333333333333,4.75,12.0,4.583333333333333,0.0701754385964911,8.0,10.313874285198027,8.31387428519803,10.0,0.0087719298245613,10.0,15.0,12.0,1.0
14.0,18.8125,13.0625,15.0,16.25,0.4401913875598086,9.0,8.711753261728031,3.711753261728031,3.0,0.048910154173312,10.0,18.0,16.0,2.0
6.0,19.444444444444443,14.111111111111107,9.0,16.333333333333332,0.3779527559055119,4.0,4.2383809438204105,2.2383809438204105,5.0,0.0944881889763779,7.0,12.0,9.0,2.0
11.0,8.2,6.266666666666668,13.0,7.666666666666668,0.3085106382978722,9.0,7.885656125515773,5.885656125515773,7.0,0.0342789598108746,11.0,16.0,15.0,1.0
6.0,8.3,5.8,9.0,6.900000000000001,0.4310344827586208,4.0,5.1174587916857845,3.117458791685784,4.0,0.1077586206896552,7.0,11.0,10.0,2.0
6.0,20.69230769230769,18.03846153846154,8.0,17.307692307692307,0.1471215351812366,2.0,5.018037076371557,1.0180370763715558,22.0,0.0735607675906183,4.0,14.0,26.0,1.0
2.0,5.0,4.636363636363637,3.0,4.727272727272728,0.0784313725490195,1.0,1.5094362027380948,0.5094362027380948,2.0,0.0784313725490195,2.0,11.0,11.0,1.0
6.0,6.0625,5.4375,7.0,5.6875,0.1149425287356321,1.0,5.513593654359023,0.5135936543590232,3.0,0.1149425287356321,2.0,17.0,16.0,1.0
1.0,6.25,5.5,2.0,5.5,0.1363636363636363,1.0,0.5159683032117941,0.5159683032117941,2.0,0.1363636363636363,2.0,8.0,8.0,2.0
14.0,6.066666666666666,5.533333333333334,15.0,5.533333333333334,0.0963855421686745,1.0,13.511498306462853,0.5114983064628529,4.0,0.0963855421686745,2.0,18.0,15.0,1.0
13.0,6.0,5.5,15.0,5.7,0.0909090909090909,9.0,7.9796301262178755,3.979630126217877,7.0,0.0101010101010101,11.0,18.0,10.0,1.0
5.0,6.153846153846153,5.6923076923076925,6.0,5.6923076923076925,0.0810810810810811,1.0,4.509742725712455,0.5097427257124547,2.0,0.0810810810810811,2.0,17.0,13.0,1.0
9.0,6.5,5.333333333333333,10.0,5.5,0.21875,7.0,6.776973806182858,4.776973806182858,2.0,0.03125,8.0,13.0,12.0,1.0
6.0,17.875,6.875,7.0,15.875,1.6,4.0,4.746752953594712,2.7467529535947115,5.0,0.4,5.0,9.0,8.0,1.0
15.0,5.809523809523809,5.666666666666668,2.0,5.666666666666668,0.0252100840336133,13.0,7.861789808688497,5.861789808688497,-1.0,0.0019392372333548,0.0,18.0,21.0,1.0
6.0,6.31578947368421,5.63157894736842,8.0,5.526315789473684,0.1214953271028035,4.0,4.923613505148049,2.9236135051480496,5.0,0.0303738317757008,6.0,15.0,19.0,1.0
6.0,6.0,5.473684210526316,7.0,5.526315789473684,0.0961538461538461,1.0,5.511471915651578,0.511471915651577,14.0,0.0961538461538461,2.0,14.0,19.0,1.0
4.0,20.2,16.7,9.0,15.0,0.2095808383233533,3.0,2.9866257420426363,1.9866257420426363,4.0,0.0698602794411177,8.0,11.0,10.0,2.0
7.0,18.933333333333334,16.133333333333333,8.0,14.733333333333333,0.1735537190082645,1.0,6.519983252438848,0.5199832524388466,12.0,0.1735537190082645,2.0,13.0,15.0,1.0
6.0,50.05555555555557,34.111111111111114,10.0,35.0,0.46742671009772,5.0,3.9414430958484137,2.9414430958484137,5.0,0.093485342019544,9.0,15.0,18.0,1.0
7.0,34.44444444444444,25.88888888888889,8.0,30.22222222222221,0.3304721030042917,5.0,6.496385377438504,4.4963853774385045,5.0,0.0660944206008583,6.0,10.0,9.0,1.0
3.0,57.81818181818182,37.81818181818182,8.0,32.18181818181818,0.5288461538461539,2.0,2.4161856234793517,1.4161856234793508,5.0,0.2644230769230769,7.0,10.0,11.0,1.0
7.0,6.538461538461537,6.0769230769230775,8.0,5.769230769230768,0.0759493670886074,5.0,4.535571615452969,2.5355716154529686,-1.0,0.0151898734177214,6.0,17.0,13.0,1.0
7.0,35.142857142857146,25.642857142857142,8.0,33.642857142857146,0.3704735376044569,5.0,5.109653303590823,3.1096533035908225,5.0,0.0740947075208914,6.0,9.0,14.0,1.0
9.0,6.3,5.8,3.0,6.099999999999999,0.0862068965517241,7.0,5.004486231850389,3.0044862318503887,6.0,0.0123152709359605,1.0,12.0,10.0,1.0
7.0,6.357142857142858,5.857142857142858,9.0,6.0,0.0853658536585365,6.0,3.040454435848712,2.040454435848712,4.0,0.0142276422764227,8.0,12.0,14.0,1.0
6.0,6.636363636363638,5.727272727272728,8.0,6.0,0.1587301587301587,2.0,4.958470165154068,0.9584701651540684,1.0,0.0793650793650793,4.0,9.0,11.0,1.0
7.0,6.466666666666666,5.933333333333334,8.0,5.933333333333334,0.089887640449438,6.0,5.223384859615983,4.223384859615984,7.0,0.0149812734082396,7.0,10.0,15.0,1.0
9.0,34.7,26.899999999999995,10.0,31.8,0.2899628252788107,7.0,4.450017132685573,2.450017132685572,3.0,0.0414232607541158,8.0,11.0,10.0,1.0
2.0,46.83333333333334,34.583333333333336,8.0,31.5,0.3542168674698795,1.0,1.5377585934214524,0.5377585934214524,4.0,0.3542168674698795,7.0,10.0,12.0,1.0
10.0,47.45000000000001,29.2,12.0,31.05,0.6250000000000003,8.0,7.311878707138969,5.311878707138969,6.0,0.078125,10.0,13.0,20.0,1.0
11.0,37.72727272727273,29.818181818181817,12.0,32.45454545454545,0.2652439024390245,10.0,19.98804202411076,18.98804202411076,5.0,0.0265243902439024,11.0,13.0,11.0,1.0
7.0,38.692307692307686,33.69230769230769,13.0,32.615384615384606,0.1484018264840182,3.0,5.393218619386623,1.393218619386623,11.0,0.0494672754946727,9.0,15.0,13.0,1.0
4.0,31.578947368421048,28.0,12.0,23.894736842105264,0.1278195488721804,2.0,3.0494901019146363,1.0494901019146363,13.0,0.0639097744360902,10.0,15.0,19.0,1.0
7.0,6.0,5.636363636363638,1.0,5.727272727272728,0.064516129032258,1.0,6.507813772145588,0.5078137721455871,2.0,0.064516129032258,-5.0,9.0,11.0,1.0
2.0,6.071428571428572,5.785714285714287,3.0,5.785714285714287,0.0493827160493828,1.0,1.5060246795112449,0.5060246795112449,6.0,0.0493827160493828,2.0,11.0,14.0,1.0
7.0,6.0,5.75,2.0,5.8125,0.0434782608695652,6.0,6.723945110146012,5.723945110146012,4.0,0.0072463768115942,1.0,9.0,16.0,1.0
10.0,6.307692307692308,5.6923076923076925,12.0,5.9230769230769225,0.108108108108108,8.0,6.388020241105938,4.388020241105937,2.0,0.0135135135135135,10.0,13.0,13.0,1.0
7.0,7.0,5.777777777777778,0.0,5.777777777777778,0.2115384615384616,5.0,4.965385182653621,2.96538518265362,5.0,0.0423076923076923,-2.0,10.0,9.0,1.0
18.0,6.0,5.730769230769232,19.0,5.961538461538463,0.046979865771812,17.0,15.817909563726838,14.817909563726838,16.0,0.0027635215159889,18.0,21.0,26.0,1.0
3.0,6.0,5.8,4.0,5.8,0.0344827586206896,1.0,2.504237491039768,0.5042374910397682,4.0,0.0344827586206896,2.0,10.0,15.0,1.0
2.0,6.647058823529411,5.647058823529411,3.0,5.705882352941178,0.1770833333333333,1.0,1.5203574208974389,0.5203574208974389,5.0,0.1770833333333333,2.0,9.0,17.0,1.0
2.0,6.090909090909091,5.545454545454546,3.0,5.727272727272728,0.0983606557377048,1.0,1.5117230459408972,0.5117230459408972,7.0,0.0983606557377048,2.0,10.0,11.0,1.0
7.0,6.083333333333332,5.833333333333332,8.0,5.75,0.0428571428571428,1.0,6.50524514004348,0.5052451400434803,7.0,0.0428571428571428,2.0,10.0,12.0,1.0
11.0,6.0,5.523809523809524,12.0,5.476190476190476,0.0862068965517243,1.0,10.510333520825968,0.5103335208259683,19.0,0.0862068965517243,2.0,20.0,21.0,1.0
5.0,18.866666666666667,16.266666666666666,9.0,15.466666666666669,0.1598360655737706,3.0,4.0633978050805855,2.063397805080585,6.0,0.0532786885245902,7.0,14.0,15.0,2.0
7.0,14.647058823529411,6.8235294117647065,8.0,13.764705882352944,1.1465517241379308,5.0,4.779694709148485,2.779694709148485,5.0,0.2293103448275862,6.0,13.0,17.0,2.0
1.0,19.545454545454547,16.818181818181817,4.0,14.727272727272728,0.1621621621621623,1.0,0.5187676244280065,0.5187676244280065,4.0,0.1621621621621623,4.0,12.0,11.0,2.0
3.0,6.400000000000001,5.7333333333333325,4.0,5.466666666666666,0.116279069767442,2.0,1.8865678242128088,0.8865678242128092,6.0,0.058139534883721,3.0,14.0,15.0,2.0
13.0,6.090909090909091,5.727272727272728,14.0,5.727272727272728,0.0634920634920634,1.0,12.507693522005232,0.5076935220052352,2.0,0.0634920634920634,2.0,17.0,11.0,1.0
14.0,15.4,5.7,15.0,14.199999999999998,1.7017543859649118,7.0,12.475517668319895,5.475517668319895,30.0,0.2431077694235589,8.0,23.0,40.0,1.0
14.0,6.384615384615384,5.461538461538463,2.0,6.0,0.1690140845070419,13.0,16.417732814572226,15.417732814572224,2.0,0.0130010834236186,1.0,16.0,13.0,2.0
9.0,6.066666666666666,5.866666666666666,15.0,5.466666666666666,0.0340909090909091,1.0,8.504190140312133,0.5041901403121329,2.0,0.0340909090909091,7.0,19.0,15.0,1.0
5.0,6.25,5.625,8.0,5.5,0.1111111111111111,2.0,3.8208268691517127,0.8208268691517131,2.0,0.0555555555555555,5.0,11.0,8.0,2.0
8.0,20.294117647058822,15.0,14.0,16.764705882352942,0.3529411764705881,7.0,4.446517282586815,3.446517282586816,8.0,0.0504201680672268,13.0,17.0,17.0,1.0
20.0,6.227272727272728,5.590909090909091,21.0,5.863636363636362,0.1138211382113821,1.0,19.51346805236172,0.5134680523617199,2.0,0.1138211382113821,2.0,26.0,22.0,1.0
11.0,6.571428571428572,5.857142857142858,15.0,6.428571428571428,0.1219512195121953,7.0,9.13138472126294,5.13138472126294,8.0,0.0174216027874564,11.0,17.0,14.0,1.0
8.0,6.3,5.599999999999999,7.0,5.8,0.1250000000000002,7.0,4.794951332869863,3.7949513328698616,4.0,0.0178571428571428,6.0,10.0,10.0,1.0
11.0,6.2,5.599999999999999,1.0,5.8,0.1071428571428574,3.0,9.389662604932498,1.3896626049324985,5.0,0.0357142857142858,-7.0,13.0,10.0,1.0
6.0,6.416666666666668,5.916666666666668,11.0,5.875,0.0845070422535211,4.0,4.6646911448168025,2.6646911448168025,6.0,0.0211267605633802,9.0,16.0,24.0,1.0
23.0,17.375,13.416666666666664,24.0,15.833333333333336,0.2950310559006212,4.0,21.07954945784272,2.0795494578427167,19.0,0.0737577639751553,5.0,27.0,24.0,1.0
1.0,18.5,13.375,3.0,13.625,0.3831775700934579,1.0,0.5403713904558205,0.5403713904558205,3.0,0.3831775700934579,3.0,13.0,8.0,2.0
3.0,5.888888888888888,5.5555555555555545,5.0,5.4444444444444455,0.0600000000000002,2.0,1.899166183860592,0.8991661838605922,3.0,0.0300000000000001,4.0,7.0,9.0,2.0
5.0,16.875,13.625,7.0,14.375,0.2385321100917431,2.0,4.010147136607508,1.0101471366075083,6.0,0.1192660550458715,4.0,9.0,8.0,2.0
16.0,15.666666666666664,12.6,17.0,15.199999999999998,0.2433862433862433,5.0,12.631418175394314,1.6314181753943124,2.0,0.0486772486772486,6.0,19.0,15.0,1.0
2.0,6.461538461538463,6.0,3.0,5.769230769230768,0.0769230769230771,1.0,1.5092613775015102,0.5092613775015102,10.0,0.0769230769230771,2.0,12.0,13.0,2.0
7.0,15.583333333333336,13.083333333333336,9.0,15.25,0.1910828025477706,1.0,6.521830060257655,0.5218300602576553,3.0,0.1910828025477706,3.0,10.0,12.0,2.0
7.0,11.333333333333336,5.222222222222221,8.0,11.0,1.1702127659574468,6.0,5.8808086876639205,4.8808086876639205,5.0,0.1950354609929078,7.0,13.0,9.0,1.0
9.0,6.0,5.666666666666668,10.0,5.833333333333332,0.0588235294117646,2.0,8.23382992969422,1.2338299296942203,4.0,0.0294117647058823,3.0,16.0,18.0,1.0
21.0,18.05555555555556,5.777777777777778,22.0,15.77777777777778,2.125,11.0,16.564898572732233,6.564898572732228,9.0,0.1931818181818181,12.0,23.0,18.0,1.0
10.0,15.77777777777778,14.444444444444445,12.0,14.111111111111107,0.0923076923076923,1.0,9.51103299289854,0.5110329928985404,3.0,0.0923076923076923,3.0,15.0,9.0,2.0
7.0,5.5555555555555545,5.111111111111111,2.0,5.222222222222221,0.0869565217391303,3.0,5.325663129579171,1.325663129579171,-5.0,0.0289855072463767,-2.0,12.0,9.0,2.0
11.0,12.800000000000002,10.699999999999998,0.0,12.199999999999998,0.1962616822429912,1.0,10.522370270179112,0.5223702701791133,2.0,0.1962616822429912,-10.0,13.0,10.0,1.0
10.0,12.583333333333336,11.583333333333336,11.0,11.833333333333336,0.0863309352517985,9.0,5.478876792129916,4.478876792129916,4.0,0.0095923261390887,10.0,13.0,12.0,1.0
15.0,12.904761904761903,10.38095238095238,16.0,12.857142857142856,0.2431192660550458,12.0,8.018656057092116,5.018656057092117,9.0,0.0202599388379204,13.0,17.0,21.0,1.0
11.0,47.0,26.5,12.0,43.79999999999999,0.7735849056603774,10.0,6.750000863379746,5.750000863379746,5.0,0.0773584905660377,11.0,15.0,10.0,2.0
14.0,5.083333333333333,4.5,15.0,4.25,0.1296296296296295,11.0,16.191737571846552,13.191737571846549,3.0,0.0117845117845117,12.0,18.0,12.0,2.0
16.0,43.9,35.65,18.0,36.15,0.2314165497896213,7.0,13.595431930770378,4.595431930770378,13.0,0.033059507112803,9.0,19.0,20.0,2.0
7.0,51.55555555555557,34.111111111111114,8.0,39.22222222222222,0.5114006514657982,3.0,5.275790695868377,1.275790695868377,6.0,0.1704668838219327,4.0,12.0,9.0,2.0
11.0,5.5555555555555545,4.277777777777779,19.0,4.4444444444444455,0.2987012987012985,2.0,9.972382254476596,0.972382254476596,-1.0,0.1493506493506492,10.0,24.0,18.0,2.0
4.0,47.44444444444444,37.11111111111112,5.0,37.66666666666666,0.2784431137724547,3.0,2.6471824288342463,1.6471824288342465,3.0,0.0928143712574849,4.0,6.0,9.0,2.0
45.0,43.5625,4.375,46.0,41.09375,8.957142857142857,43.0,65.31783429195251,63.31783429195251,14.0,0.2083056478405316,44.0,53.0,32.0,2.0
4.0,5.25,3.875,5.0,4.25,0.3548387096774194,1.0,3.537815325097549,0.5378153250975495,2.0,0.3548387096774194,2.0,7.0,8.0,2.0
5.0,5.1,4.6,6.0,4.5,0.108695652173913,1.0,4.5128923117063655,0.5128923117063664,7.0,0.108695652173913,2.0,10.0,10.0,2.0
5.0,5.0,4.454545454545454,6.0,4.5,0.1224489795918368,1.0,4.514431090343372,0.514431090343372,2.0,0.1224489795918368,2.0,14.0,22.0,2.0
10.0,42.9,6.2,11.0,42.2,5.919354838709676,7.0,8.1459872307482,5.145987230748201,3.0,0.845622119815668,8.0,12.0,10.0,2.0
6.0,57.79999999999999,38.25,10.0,37.3,0.5111111111111108,3.0,5.090331854425757,2.0903318544257568,3.0,0.1703703703703702,7.0,18.0,20.0,2.0
4.0,30.529411764705888,27.94117647058824,8.0,26.0,0.0926315789473684,1.0,3.5110700156947305,0.5110700156947305,9.0,0.0926315789473684,5.0,16.0,17.0,2.0
8.0,5.5,4.7,10.0,4.6,0.1702127659574467,7.0,4.868055073697668,3.868055073697666,4.0,0.0243161094224924,9.0,11.0,10.0,2.0
5.0,49.5,39.57142857142857,8.0,43.07142857142858,0.2509025270758123,3.0,3.263735499612752,1.2637354996127508,3.0,0.0836341756919374,6.0,12.0,14.0,2.0
5.0,29.22222222222221,24.777777777777786,8.0,25.22222222222221,0.1793721973094166,4.0,2.4465766325008405,1.4465766325008405,3.0,0.0448430493273541,7.0,12.0,9.0,2.0
1.0,47.55555555555557,37.11111111111112,5.0,41.66666666666666,0.2814371257485031,1.0,0.5309186738681587,0.5309186738681587,6.0,0.2814371257485031,5.0,8.0,9.0,2.0
15.0,44.45714285714285,39.02857142857143,23.0,34.97142857142857,0.1390922401171301,3.0,13.281391654597854,1.281391654597856,17.0,0.0463640800390433,11.0,31.0,35.0,2.0
1.0,28.52631578947368,27.421052631578952,7.0,19.94736842105263,0.0403071017274472,1.0,0.5049391736161113,0.5049391736161113,10.0,0.0403071017274472,7.0,12.0,19.0,2.0
17.0,5.2,4.366666666666666,18.0,4.9,0.1908396946564887,1.0,16.521804641407222,0.5218046414072184,23.0,0.1908396946564887,2.0,20.0,30.0,2.0
20.0,48.04347826086956,39.95652173913044,28.0,34.608695652173914,0.2023939064200216,9.0,17.525669179611064,6.525669179611063,10.0,0.0224882118244468,17.0,36.0,23.0,2.0
5.0,5.133333333333334,4.4,7.0,4.8,0.1666666666666666,1.0,4.519249787047539,0.5192497870475394,5.0,0.1666666666666666,3.0,17.0,15.0,2.0
15.0,41.72727272727273,5.545454545454546,17.0,38.63636363636363,6.524590163934425,8.0,12.45709414082076,5.457094140820758,3.0,0.8155737704918031,10.0,19.0,11.0,2.0
18.0,45.25,39.0,19.0,37.458333333333336,0.1602564102564102,8.0,11.053382028059456,1.053382028059458,13.0,0.0200320512820512,9.0,22.0,24.0,2.0
2.0,52.79999999999999,42.1,9.0,41.3,0.2541567695961993,2.0,1.2800232345239602,1.2800232345239602,7.0,0.1270783847980996,9.0,13.0,10.0,2.0
17.0,4.815789473684211,4.394736842105264,18.0,4.368421052631579,0.095808383233533,9.0,14.402522160853245,6.402522160853246,25.0,0.010645375914837,10.0,21.0,38.0,2.0
5.0,44.55555555555557,38.55555555555557,6.0,39.66666666666666,0.1556195965417869,2.0,4.2385075712374185,1.2385075712374194,2.0,0.0778097982708934,3.0,9.0,9.0,2.0
28.0,47.05555555555557,37.69444444444444,29.0,37.638888888888886,0.2483419307295508,7.0,22.79403365461602,1.7940336546160192,17.0,0.0354774186756501,8.0,34.0,36.0,2.0
13.0,5.0,4.7,14.0,4.6,0.0638297872340425,1.0,12.507733191956456,0.507733191956456,2.0,0.0638297872340425,2.0,18.0,10.0,2.0
3.0,28.22222222222221,26.5,5.0,25.72222222222221,0.0649895178197063,2.0,2.216721499206422,1.216721499206422,6.0,0.0324947589098531,4.0,10.0,18.0,2.0
14.0,31.642857142857142,21.75,23.0,25.69642857142857,0.4548440065681445,9.0,9.390605573823011,4.390605573823013,54.0,0.050538222952016,18.0,30.0,56.0,2.0
17.0,5.083333333333333,4.75,18.0,4.625,0.0701754385964911,1.0,16.508476200157798,0.5084762001577978,18.0,0.0701754385964911,2.0,22.0,24.0,2.0
1.0,42.0,37.11111111111112,2.0,37.0,0.1317365269461076,1.0,0.5154592892388341,0.5154592892388341,5.0,0.1317365269461076,2.0,7.0,9.0,2.0
27.0,4.9444444444444455,4.277777777777779,5.0,4.277777777777779,0.1558441558441559,22.0,18.710867948667342,13.710867948667342,6.0,0.0070838252656434,0.0,36.0,18.0,2.0
3.0,45.0,35.785714285714285,6.0,35.285714285714285,0.2574850299401198,2.0,1.8320373385189288,0.8320373385189288,5.0,0.1287425149700599,5.0,10.0,14.0,2.0
4.0,5.095238095238095,4.571428571428571,6.0,4.761904761904762,0.1145833333333333,1.0,3.5135534365983774,0.5135534365983769,14.0,0.1145833333333333,3.0,11.0,21.0,2.0
12.0,44.48,5.94,19.0,38.44,6.488215488215487,10.0,9.682148603710363,7.682148603710365,37.0,0.6488215488215487,17.0,23.0,50.0,2.0
12.0,40.0,26.66666666666667,13.0,39.11111111111112,0.5,8.0,7.028400120761505,3.0284001207615066,3.0,0.0624999999999999,9.0,15.0,9.0,2.0
13.0,31.41666666666667,22.88888888888889,21.0,25.83333333333333,0.3725728155339806,6.0,10.58861273880402,3.58861273880402,16.0,0.0620954692556634,14.0,23.0,36.0,2.0
18.0,18.964285714285715,5.857142857142858,19.0,15.714285714285715,2.237804878048781,17.0,9.10211387112443,8.10211387112443,6.0,0.131635581061693,18.0,22.0,28.0,1.0
13.0,17.315789473684212,13.36842105263158,14.0,15.105263157894736,0.2952755905511808,12.0,6.2697947171247455,5.2697947171247455,6.0,0.0246062992125984,13.0,21.0,19.0,1.0
7.0,17.75,14.5,8.0,13.625,0.2241379310344828,4.0,5.055951701755638,2.055951701755638,2.0,0.0560344827586206,5.0,14.0,8.0,1.0
8.0,6.0625,5.5,11.0,5.5625,0.1022727272727272,1.0,7.512166964815009,0.5121669648150089,9.0,0.1022727272727272,4.0,13.0,16.0,1.0
15.0,5.2,4.6,16.0,4.666666666666667,0.1304347826086958,11.0,8.988719413514193,4.988719413514193,4.0,0.0118577075098814,12.0,19.0,15.0,1.0
10.0,5.9230769230769225,4.538461538461538,11.0,4.461538461538462,0.3050847457627119,3.0,8.74216978539347,1.74216978539347,6.0,0.1016949152542373,4.0,17.0,13.0,1.0
3.0,24.125,22.0625,11.0,20.0625,0.093484419263456,1.0,2.5111674484330737,0.5111674484330737,12.0,0.093484419263456,9.0,14.0,16.0,1.0
10.0,4.875,4.125,12.0,3.9375,0.1818181818181818,7.0,6.01477350998401,3.0147735099840087,4.0,0.0259740259740259,9.0,20.0,16.0,1.0
4.0,24.66666666666667,19.777777777777786,5.0,23.11111111111111,0.2471910112359551,3.0,3.043752093871897,2.043752093871897,4.0,0.0823970037453183,4.0,8.0,9.0,2.0
2.0,5.1,4.4,5.0,4.6,0.1590909090909089,1.0,1.5184377641043931,0.5184377641043929,5.0,0.1590909090909089,4.0,9.0,10.0,1.0
3.0,24.363636363636363,19.727272727272727,7.0,20.09090909090909,0.2350230414746544,2.0,2.0156412921505527,1.0156412921505529,2.0,0.1175115207373272,6.0,9.0,11.0,2.0
7.0,22.25,20.625,9.0,21.625,0.0787878787878787,1.0,6.5094774886687645,0.5094774886687654,5.0,0.0787878787878787,3.0,10.0,8.0,2.0
9.0,26.0,20.36842105263158,16.0,20.21052631578948,0.2764857881136951,2.0,7.970201911477804,0.9702019114778048,-9.0,0.1382428940568475,9.0,21.0,19.0,2.0
14.0,5.105263157894737,4.368421052631579,15.0,4.526315789473684,0.1686746987951808,8.0,15.113560496363066,9.113560496363064,2.0,0.0210843373493976,9.0,19.0,19.0,1.0
7.0,4.95,4.25,12.0,4.35,0.1647058823529412,1.0,6.519040142413592,0.5190401424135906,10.0,0.1647058823529412,6.0,14.0,20.0,1.0
15.0,24.0,20.6,16.0,21.8,0.1650485436893203,7.0,8.843601732308931,0.8436017323089331,4.0,0.0235783633841886,8.0,18.0,10.0,2.0
7.0,27.42857142857143,21.928571428571423,10.0,21.5,0.250814332247557,2.0,6.146995188941613,1.146995188941614,4.0,0.1254071661237785,5.0,18.0,14.0,1.0
11.0,23.35294117647059,19.529411764705888,12.0,20.94117647058824,0.1957831325301205,3.0,9.954732639034908,1.954732639034907,2.0,0.0652610441767068,4.0,13.0,17.0,2.0
8.0,4.866666666666666,4.333333333333333,10.0,4.533333333333333,0.123076923076923,2.0,7.2746455658017375,1.2746455658017384,8.0,0.0615384615384615,4.0,13.0,15.0,1.0
10.0,5.090909090909091,4.545454545454546,11.0,4.636363636363637,0.1199999999999998,1.0,9.51415851129066,0.5141585112906597,4.0,0.1199999999999998,2.0,14.0,11.0,1.0
4.0,22.899999999999995,20.5,9.0,16.7,0.117073170731707,3.0,3.1337838707838896,2.1337838707838896,2.0,0.0390243902439023,8.0,14.0,10.0,2.0
10.0,23.529411764705888,18.41176470588235,11.0,20.11764705882353,0.2779552715654954,4.0,8.300839830113393,2.300839830113393,5.0,0.0694888178913738,5.0,14.0,17.0,1.0
8.0,20.916666666666668,14.916666666666664,14.0,15.25,0.4022346368715085,4.0,6.433216284201963,2.4332162842019622,2.0,0.1005586592178771,10.0,16.0,12.0,1.0
20.0,21.058823529411768,18.764705882352946,21.0,19.91176470588235,0.122257053291536,11.0,17.176470051117793,8.176470051117796,8.0,0.0111142775719578,12.0,22.0,34.0,1.0
4.0,20.30769230769231,15.615384615384617,8.0,15.153846153846152,0.3004926108374384,4.0,1.714397548270719,1.714397548270719,11.0,0.0751231527093596,8.0,13.0,13.0,1.0
13.0,22.35294117647059,17.0,14.0,20.58823529411765,0.3148788927335642,3.0,11.66027871270702,1.6602787127070204,8.0,0.104959630911188,4.0,15.0,17.0,1.0
8.0,24.04545454545455,20.545454545454547,19.0,16.954545454545453,0.1703539823008849,3.0,6.881677706896997,1.881677706896996,10.0,0.0567846607669616,14.0,29.0,22.0,2.0
3.0,21.625,19.5,5.0,17.0,0.1089743589743589,1.0,2.51292368871616,0.5129236887161599,4.0,0.1089743589743589,3.0,10.0,8.0,1.0
3.0,25.75,20.58333333333333,11.0,20.166666666666668,0.2510121457489879,1.0,2.5279358106227194,0.5279358106227194,3.0,0.2510121457489879,9.0,13.0,12.0,1.0
2.0,24.76923076923077,22.0,13.0,19.76923076923077,0.1258741258741259,1.0,1.514811295151527,0.5148112951515267,7.0,0.1258741258741259,12.0,15.0,13.0,1.0
2.0,22.90909090909091,18.454545454545453,4.0,19.63636363636364,0.2413793103448277,2.0,1.1959002482369163,1.1959002482369163,4.0,0.1206896551724138,4.0,7.0,11.0,1.0
2.0,6.0,5.266666666666667,3.0,5.466666666666666,0.1392405063291139,1.0,1.5162837017715758,0.516283701771576,13.0,0.1392405063291139,2.0,16.0,15.0,1.0
4.0,17.625,14.125,5.0,13.625,0.247787610619469,1.0,3.527615190422784,0.5276151904227828,5.0,0.247787610619469,2.0,14.0,8.0,2.0
2.0,16.866666666666667,14.266666666666667,9.0,12.199999999999998,0.1822429906542056,2.0,1.0880113098230313,1.0880113098230313,8.0,0.0911214953271028,9.0,13.0,15.0,1.0
5.0,5.7142857142857135,5.285714285714286,3.0,5.428571428571428,0.0810810810810811,4.0,2.798184933711592,1.7981849337115916,-1.0,0.0202702702702702,2.0,7.0,7.0,2.0
1.0,17.454545454545453,14.727272727272728,2.0,12.0,0.1851851851851851,1.0,0.5212118856688177,0.5212118856688177,6.0,0.1851851851851851,2.0,12.0,11.0,1.0
2.0,15.923076923076923,14.846153846153848,4.0,14.307692307692308,0.072538860103627,1.0,1.5087517874803764,0.5087517874803764,9.0,0.072538860103627,3.0,12.0,13.0,2.0
26.0,6.0,5.636363636363638,27.0,5.636363636363638,0.064516129032258,1.0,25.507813772145575,0.5078137721455818,8.0,0.064516129032258,2.0,32.0,22.0,1.0
6.0,6.7142857142857135,5.571428571428572,7.0,5.857142857142858,0.2051282051282049,2.0,5.1151264961945015,1.1151264961945015,3.0,0.1025641025641025,3.0,10.0,7.0,1.0
2.0,33.8,32.2,5.0,30.33333333333333,0.0496894409937886,1.0,1.5060611998549494,0.5060611998549494,11.0,0.0496894409937886,4.0,11.0,15.0,1.0
9.0,7.666666666666668,5.916666666666668,10.0,7.25,0.2957746478873239,6.0,7.322614807498993,4.322614807498992,2.0,0.0492957746478873,7.0,11.0,12.0,1.0
3.0,50.0,33.6,12.0,29.366666666666664,0.4880952380952379,2.0,2.357218011257125,1.3572180112571255,14.0,0.2440476190476189,11.0,15.0,30.0,1.0
2.0,33.16,29.0,9.0,29.040000000000006,0.1434482758620688,1.0,1.5167435321392242,0.5167435321392242,4.0,0.1434482758620688,8.0,13.0,25.0,1.0
7.0,6.4444444444444455,5.666666666666668,0.0,6.111111111111112,0.1372549019607844,1.0,6.516066102954482,0.5160661029544809,6.0,0.1372549019607844,-6.0,11.0,9.0,1.0
